,word,afinn_score,sentiment,bing_score,combined_score
5377,pileup,-1.0,negative,0.0,-0.75
5376,pigs,0.0,positive,-3.0,-0.75
5404,pleas,0.0,positive,-3.0,-0.75
5361,pettifog,0.0,positive,-3.0,-0.75
5358,pestilent,0.0,positive,-3.0,-0.75
5381,pinch,0.0,positive,-3.0,-0.75
5335,persecution,0.0,positive,-3.0,-0.75
5365,phobia,0.0,positive,-3.0,-0.75
5330,perplexity,0.0,positive,-3.0,-0.75
5329,perplexing,0.0,positive,-3.0,-0.75
5346,perverse,0.0,positive,-3.0,-0.75
5345,pervasive,0.0,positive,-3.0,-0.75
5347,perversely,0.0,positive,-3.0,-0.75
5368,picket,0.0,positive,-3.0,-0.75
5417,plight,0.0,positive,-3.0,-0.75
5327,perplex,0.0,positive,-3.0,-0.75
5403,plea,0.0,positive,-3.0,-0.75
5301,peevishly,0.0,positive,-3.0,-0.75
5324,pernicious,0.0,positive,-3.0,-0.75
5375,pig,0.0,positive,-3.0,-0.75
5360,petrify,0.0,positive,-3.0,-0.75
5390,pitied,-1.0,negative,0.0,-0.75
5340,pertinacious,0.0,positive,-3.0,-0.75
5389,pitiable,0.0,positive,-3.0,-0.75
4925,nastiness,0.0,positive,-3.0,-0.75
5300,peevish,0.0,positive,-3.0,-0.75
4672,matte,0.0,positive,-3.0,-0.75
4641,manic,0.0,positive,-3.0,-0.75
4642,manipulate,0.0,positive,-3.0,-0.75
4643,manipulated,-1.0,negative,0.0,-0.75
4644,manipulating,-1.0,negative,0.0,-0.75
4646,manipulative,0.0,positive,-3.0,-0.75
4647,manipulators,0.0,positive,-3.0,-0.75
4648,mar,0.0,positive,-3.0,-0.75
4649,marginal,0.0,positive,-3.0,-0.75
4650,marginally,0.0,positive,-3.0,-0.75
4651,martyrdom,0.0,positive,-3.0,-0.75
4652,martyrdom-seeking,0.0,positive,-3.0,-0.75
4661,mashed,0.0,positive,-3.0,-0.75
4662,massacre,0.0,positive,-3.0,-0.75
4663,massacres,0.0,positive,-3.0,-0.75
4678,mawkish,0.0,positive,-3.0,-0.75
4703,menial,0.0,positive,-3.0,-0.75
4679,mawkishly,0.0,positive,-3.0,-0.75
4680,mawkishness,0.0,positive,-3.0,-0.75
4681,meager,0.0,positive,-3.0,-0.75
4684,meanness,0.0,positive,-3.0,-0.75
4685,measly,0.0,positive,-3.0,-0.75
4687,meddle,0.0,positive,-3.0,-0.75
4688,meddlesome,0.0,positive,-3.0,-0.75
4689,mediocre,0.0,positive,-3.0,-0.75
4693,melodramatic,0.0,positive,-3.0,-0.75
4694,melodramatically,0.0,positive,-3.0,-0.75
4695,meltdown,0.0,positive,-3.0,-0.75
4699,menacing,0.0,positive,-3.0,-0.75
4700,menacingly,0.0,positive,-3.0,-0.75
4701,mendacious,0.0,positive,-3.0,-0.75
4640,maniacal,0.0,positive,-3.0,-0.75
4639,maniac,0.0,positive,-3.0,-0.75
4638,mania,0.0,positive,-3.0,-0.75
4637,mangling,0.0,positive,-3.0,-0.75
4592,lying,0.0,positive,-3.0,-0.75
4594,macabre,0.0,positive,-3.0,-0.75
4596,madden,0.0,positive,-3.0,-0.75
4598,maddeningly,0.0,positive,-3.0,-0.75
4599,madder,0.0,positive,-3.0,-0.75
4600,made-up,-1.0,negative,0.0,-0.75
4602,madman,0.0,positive,-3.0,-0.75
4613,maladjusted,0.0,positive,-3.0,-0.75
4614,maladjustment,0.0,positive,-3.0,-0.75
4615,malady,0.0,positive,-3.0,-0.75
4616,malaise,0.0,positive,-3.0,-0.75
4617,malcontent,0.0,positive,-3.0,-0.75
4618,malcontented,0.0,positive,-3.0,-0.75
4619,maledict,0.0,positive,-3.0,-0.75
4620,malevolence,0.0,positive,-3.0,-0.75
4621,malevolent,0.0,positive,-3.0,-0.75
4622,malevolently,0.0,positive,-3.0,-0.75
4623,malice,0.0,positive,-3.0,-0.75
4624,malicious,0.0,positive,-3.0,-0.75
4625,maliciously,0.0,positive,-3.0,-0.75
4626,maliciousness,0.0,positive,-3.0,-0.75
4627,malign,0.0,positive,-3.0,-0.75
4628,malignant,0.0,positive,-3.0,-0.75
4629,malodorous,0.0,positive,-3.0,-0.75
4630,maltreatment,0.0,positive,-3.0,-0.75
4632,mandatory,-1.0,negative,0.0,-0.75
4634,mangle,0.0,positive,-3.0,-0.75
4635,mangled,0.0,positive,-3.0,-0.75
4636,mangles,0.0,positive,-3.0,-0.75
4702,mendacity,0.0,positive,-3.0,-0.75
4706,merciless,0.0,positive,-3.0,-0.75
4580,lurid,0.0,positive,-3.0,-0.75
4797,mislike,0.0,positive,-3.0,-0.75
4778,misfit,0.0,positive,-3.0,-0.75
4779,misfortune,0.0,positive,-3.0,-0.75
4781,misgivings,0.0,positive,-3.0,-0.75
4782,misguidance,0.0,positive,-3.0,-0.75
4783,misguide,0.0,positive,-3.0,-0.75
4784,misguided,0.0,positive,-3.0,-0.75
4785,mishandle,0.0,positive,-3.0,-0.75
4786,mishap,0.0,positive,-3.0,-0.75
4787,misinform,0.0,positive,-3.0,-0.75
4790,misinterpret,0.0,positive,-3.0,-0.75
4792,misjudge,0.0,positive,-3.0,-0.75
4793,misjudgment,0.0,positive,-3.0,-0.75
4794,mislead,0.0,positive,-3.0,-0.75
4796,misleadingly,0.0,positive,-3.0,-0.75
4798,mismanage,0.0,positive,-3.0,-0.75
4707,mercilessly,0.0,positive,-3.0,-0.75
4799,mispronounce,0.0,positive,-3.0,-0.75
4800,mispronounced,0.0,positive,-3.0,-0.75
4801,mispronounces,0.0,positive,-3.0,-0.75
4803,misreading,0.0,positive,-3.0,-0.75
4805,misrepresent,0.0,positive,-3.0,-0.75
4809,misses,0.0,positive,-3.0,-0.75
4811,misstatement,0.0,positive,-3.0,-0.75
4812,mist,0.0,positive,-3.0,-0.75
4815,mistakenly,0.0,positive,-3.0,-0.75
4818,mistified,0.0,positive,-3.0,-0.75
4819,mistress,0.0,positive,-3.0,-0.75
4820,mistrust,0.0,positive,-3.0,-0.75
4821,mistrustful,0.0,positive,-3.0,-0.75
4822,mistrustfully,0.0,positive,-3.0,-0.75
4776,miserly,0.0,positive,-3.0,-0.75
4775,miseries,0.0,positive,-3.0,-0.75
4774,miserably,0.0,positive,-3.0,-0.75
4773,miserableness,0.0,positive,-3.0,-0.75
4722,messes,0.0,positive,-3.0,-0.75
4723,messing,0.0,positive,-3.0,-0.75
4725,messy,0.0,positive,-3.0,-0.75
4729,midget,0.0,positive,-3.0,-0.75
4730,miff,0.0,positive,-3.0,-0.75
4733,militancy,0.0,positive,-3.0,-0.75
4736,mindlessly,0.0,positive,-3.0,-0.75
4742,mirage,0.0,positive,-3.0,-0.75
4743,mire,0.0,positive,-3.0,-0.75
4747,misalign,0.0,positive,-3.0,-0.75
4748,misaligned,0.0,positive,-3.0,-0.75
4749,misaligns,0.0,positive,-3.0,-0.75
4750,misapprehend,0.0,positive,-3.0,-0.75
4751,misbecome,0.0,positive,-3.0,-0.75
4752,misbecoming,0.0,positive,-3.0,-0.75
4753,misbegotten,0.0,positive,-3.0,-0.75
4758,misbehavior,0.0,positive,-3.0,-0.75
4759,miscalculate,0.0,positive,-3.0,-0.75
4760,miscalculation,0.0,positive,-3.0,-0.75
4761,miscellaneous,0.0,positive,-3.0,-0.75
4763,mischiefs,-1.0,negative,0.0,-0.75
4764,mischievous,0.0,positive,-3.0,-0.75
4765,mischievously,0.0,positive,-3.0,-0.75
4766,misconception,0.0,positive,-3.0,-0.75
4767,misconceptions,0.0,positive,-3.0,-0.75
4768,miscreant,0.0,positive,-3.0,-0.75
4769,miscreants,0.0,positive,-3.0,-0.75
4770,misdirection,0.0,positive,-3.0,-0.75
4771,miser,0.0,positive,-3.0,-0.75
4583,lurks,-1.0,negative,0.0,-0.75
4579,lure,0.0,positive,-3.0,-0.75
4826,misunderstandings,0.0,positive,-3.0,-0.75
4402,lawbreaker,0.0,positive,-3.0,-0.75
4375,languish,0.0,positive,-3.0,-0.75
4376,languor,0.0,positive,-3.0,-0.75
4377,languorous,0.0,positive,-3.0,-0.75
4378,languorously,0.0,positive,-3.0,-0.75
4379,lanky,0.0,positive,-3.0,-0.75
4380,lapse,0.0,positive,-3.0,-0.75
4381,lapsed,0.0,positive,-3.0,-0.75
4382,lapses,0.0,positive,-3.0,-0.75
4384,lascivious,0.0,positive,-3.0,-0.75
4385,last-ditch,0.0,positive,-3.0,-0.75
4386,latency,0.0,positive,-3.0,-0.75
4391,laughable,0.0,positive,-3.0,-0.75
4392,laughably,0.0,positive,-3.0,-0.75
4395,laughingstock,0.0,positive,-3.0,-0.75
4403,lawbreaking,0.0,positive,-3.0,-0.75
4431,leech,0.0,positive,-3.0,-0.75
4407,lawless,0.0,positive,-3.0,-0.75
4408,lawlessness,0.0,positive,-3.0,-0.75
4411,layoff,0.0,positive,-3.0,-0.75
4412,layoff-happy,0.0,positive,-3.0,-0.75
4418,leakage,0.0,positive,-3.0,-0.75
4419,leakages,0.0,positive,-3.0,-0.75
4420,leaked,-1.0,negative,0.0,-0.75
4421,leaking,0.0,positive,-3.0,-0.75
4422,leaks,0.0,positive,-3.0,-0.75
4423,leaky,0.0,positive,-3.0,-0.75
4425,leave,-1.0,negative,0.0,-0.75
4426,lech,0.0,positive,-3.0,-0.75
4427,lecher,0.0,positive,-3.0,-0.75
4428,lecherous,0.0,positive,-3.0,-0.75
4374,languid,0.0,positive,-3.0,-0.75
4372,lamentably,0.0,positive,-3.0,-0.75
4371,lamentable,0.0,positive,-3.0,-0.75
4370,lament,0.0,positive,-3.0,-0.75
4312,judder,0.0,positive,-3.0,-0.75
4313,juddering,0.0,positive,-3.0,-0.75
4314,judders,0.0,positive,-3.0,-0.75
4317,junk,0.0,positive,-3.0,-0.75
4318,junky,0.0,positive,-3.0,-0.75
4319,junkyard,0.0,positive,-3.0,-0.75
4324,jutter,0.0,positive,-3.0,-0.75
4325,jutters,0.0,positive,-3.0,-0.75
4326,kaput,0.0,positive,-3.0,-0.75
4333,killer,0.0,positive,-3.0,-0.75
4335,killjoy,0.0,positive,-3.0,-0.75
4343,knave,0.0,positive,-3.0,-0.75
4344,knife,0.0,positive,-3.0,-0.75
4345,knock,0.0,positive,-3.0,-0.75
4346,knotted,0.0,positive,-3.0,-0.75
4348,kook,0.0,positive,-3.0,-0.75
4349,kooky,0.0,positive,-3.0,-0.75
4353,lacked,0.0,positive,-3.0,-0.75
4354,lackey,0.0,positive,-3.0,-0.75
4355,lackeys,0.0,positive,-3.0,-0.75
4356,lacking,0.0,positive,-3.0,-0.75
4357,lackluster,0.0,positive,-3.0,-0.75
4358,lacks,0.0,positive,-3.0,-0.75
4359,laconic,0.0,positive,-3.0,-0.75
4363,laggy,0.0,positive,-3.0,-0.75
4365,laid-off,0.0,positive,-3.0,-0.75
4366,lambast,0.0,positive,-3.0,-0.75
4367,lambaste,0.0,positive,-3.0,-0.75
4369,lame-duck,0.0,positive,-3.0,-0.75
4429,lechery,0.0,positive,-3.0,-0.75
4432,leer,0.0,positive,-3.0,-0.75
4578,lurch,0.0,positive,-3.0,-0.75
4529,loses,0.0,positive,-3.0,-0.75
4509,loner,0.0,positive,-3.0,-0.75
4512,long-time,0.0,positive,-3.0,-0.75
4513,long-winded,0.0,positive,-3.0,-0.75
4515,longingly,0.0,positive,-3.0,-0.75
4516,loom,-1.0,negative,0.0,-0.75
4517,loomed,-1.0,negative,0.0,-0.75
4518,looming,-1.0,negative,0.0,-0.75
4519,looms,-1.0,negative,0.0,-0.75
4520,loophole,0.0,positive,-3.0,-0.75
4521,loopholes,0.0,positive,-3.0,-0.75
4524,loot,0.0,positive,-3.0,-0.75
4525,lorn,0.0,positive,-3.0,-0.75
4526,lose,0.0,positive,-3.0,-0.75
4528,losers,0.0,positive,-3.0,-0.75
4532,losses,0.0,positive,-3.0,-0.75
4433,leery,0.0,positive,-3.0,-0.75
4534,loud,0.0,positive,-3.0,-0.75
4535,louder,0.0,positive,-3.0,-0.75
4536,lousy,0.0,positive,-3.0,-0.75
4541,loveless,0.0,positive,-3.0,-0.75
4544,lovelorn,0.0,positive,-3.0,-0.75
4552,low-rated,0.0,positive,-3.0,-0.75
4555,lowest,-1.0,negative,0.0,-0.75
4556,lowly,0.0,positive,-3.0,-0.75
4568,ludicrous,0.0,positive,-3.0,-0.75
4569,ludicrously,0.0,positive,-3.0,-0.75
4571,lukewarm,0.0,positive,-3.0,-0.75
4572,lull,0.0,positive,-3.0,-0.75
4574,lumpy,0.0,positive,-3.0,-0.75
4576,lunaticism,0.0,positive,-3.0,-0.75
4507,loneliness,0.0,positive,-3.0,-0.75
4506,lone,0.0,positive,-3.0,-0.75
4501,loathsomely,0.0,positive,-3.0,-0.75
4500,loathsome,0.0,positive,-3.0,-0.75
4434,left-leaning,0.0,positive,-3.0,-0.75
4438,lemon,0.0,positive,-3.0,-0.75
4439,lengthy,0.0,positive,-3.0,-0.75
4441,less-developed,0.0,positive,-3.0,-0.75
4442,lesser-known,0.0,positive,-3.0,-0.75
4443,letch,0.0,positive,-3.0,-0.75
4444,lethal,0.0,positive,-3.0,-0.75
4449,lewd,0.0,positive,-3.0,-0.75
4450,lewdly,0.0,positive,-3.0,-0.75
4451,lewdness,0.0,positive,-3.0,-0.75
4452,liability,0.0,positive,-3.0,-0.75
4453,liable,0.0,positive,-3.0,-0.75
4460,licentious,0.0,positive,-3.0,-0.75
4461,licentiously,0.0,positive,-3.0,-0.75
4462,licentiousness,0.0,positive,-3.0,-0.75
4463,lie,0.0,positive,-3.0,-0.75
4465,lier,0.0,positive,-3.0,-0.75
4466,lies,0.0,positive,-3.0,-0.75
4467,life-threatening,0.0,positive,-3.0,-0.75
4468,lifeless,0.0,positive,-3.0,-0.75
4478,limit,0.0,positive,-3.0,-0.75
4480,limitations,0.0,positive,-3.0,-0.75
4483,limp,0.0,positive,-3.0,-0.75
4485,listless,0.0,positive,-3.0,-0.75
4486,litigation,-1.0,negative,0.0,-0.75
4488,little-known,0.0,positive,-3.0,-0.75
4491,lividly,0.0,positive,-3.0,-0.75
4494,loath,0.0,positive,-3.0,-0.75
4499,loathly,0.0,positive,-3.0,-0.75
4823,mists,0.0,positive,-3.0,-0.75
4829,misuse,0.0,positive,-3.0,-0.75
5299,peeved,0.0,positive,-3.0,-0.75
5157,overblown,0.0,positive,-3.0,-0.75
5137,outsider,0.0,positive,-3.0,-0.75
5144,over-acted,0.0,positive,-3.0,-0.75
5145,over-awe,0.0,positive,-3.0,-0.75
5146,over-balanced,0.0,positive,-3.0,-0.75
5147,over-hyped,0.0,positive,-3.0,-0.75
5148,over-priced,0.0,positive,-3.0,-0.75
5149,over-valuation,0.0,positive,-3.0,-0.75
5150,overact,0.0,positive,-3.0,-0.75
5151,overacted,0.0,positive,-3.0,-0.75
5152,overawe,0.0,positive,-3.0,-0.75
5153,overbalance,0.0,positive,-3.0,-0.75
5154,overbalanced,0.0,positive,-3.0,-0.75
5155,overbearing,0.0,positive,-3.0,-0.75
5156,overbearingly,0.0,positive,-3.0,-0.75
5158,overdo,0.0,positive,-3.0,-0.75
5175,overreach,0.0,positive,-3.0,-0.75
5159,overdone,0.0,positive,-3.0,-0.75
5160,overdue,0.0,positive,-3.0,-0.75
5161,overemphasize,0.0,positive,-3.0,-0.75
5162,overheat,0.0,positive,-3.0,-0.75
5164,overkill,0.0,positive,-3.0,-0.75
5165,overload,-1.0,negative,0.0,-0.75
5166,overloaded,0.0,positive,-3.0,-0.75
5167,overlook,0.0,positive,-3.0,-0.75
5168,overlooked,-1.0,negative,0.0,-0.75
5169,overpaid,0.0,positive,-3.0,-0.75
5170,overpayed,0.0,positive,-3.0,-0.75
5171,overplay,0.0,positive,-3.0,-0.75
5172,overpower,0.0,positive,-3.0,-0.75
5173,overpriced,0.0,positive,-3.0,-0.75
5133,outrages,0.0,positive,-3.0,-0.75
5132,outrageousness,0.0,positive,-3.0,-0.75
5131,outrageously,0.0,positive,-3.0,-0.75
5130,outrageous,0.0,positive,-3.0,-0.75
5075,officious,0.0,positive,-3.0,-0.75
5076,offline,-1.0,negative,0.0,-0.75
5079,ominously,0.0,positive,-3.0,-0.75
5080,omission,0.0,positive,-3.0,-0.75
5081,omit,0.0,positive,-3.0,-0.75
5083,one-sided,0.0,positive,-3.0,-0.75
5084,onerous,0.0,positive,-3.0,-0.75
5085,onerously,0.0,positive,-3.0,-0.75
5086,onslaught,0.0,positive,-3.0,-0.75
5089,opinionated,0.0,positive,-3.0,-0.75
5090,opponent,0.0,positive,-3.0,-0.75
5091,opportunistic,0.0,positive,-3.0,-0.75
5094,oppose,0.0,positive,-3.0,-0.75
5095,opposition,0.0,positive,-3.0,-0.75
5096,oppositions,0.0,positive,-3.0,-0.75
5097,oppress,0.0,positive,-3.0,-0.75
5099,oppression,0.0,positive,-3.0,-0.75
5101,oppressively,0.0,positive,-3.0,-0.75
5102,oppressiveness,0.0,positive,-3.0,-0.75
5103,oppressors,0.0,positive,-3.0,-0.75
5109,ordeal,0.0,positive,-3.0,-0.75
5112,orphan,0.0,positive,-3.0,-0.75
5113,ostracize,0.0,positive,-3.0,-0.75
5114,outbreak,0.0,positive,-3.0,-0.75
5115,outburst,0.0,positive,-3.0,-0.75
5116,outbursts,0.0,positive,-3.0,-0.75
5117,outcast,0.0,positive,-3.0,-0.75
5121,outlaw,0.0,positive,-3.0,-0.75
5123,outmoded,0.0,positive,-3.0,-0.75
5174,overrated,0.0,positive,-3.0,-0.75
5180,overrun,0.0,positive,-3.0,-0.75
5073,offensively,0.0,positive,-3.0,-0.75
5266,partisans,0.0,positive,-3.0,-0.75
5244,panicky,0.0,positive,-3.0,-0.75
5248,paradox,-1.0,negative,0.0,-0.75
5249,paradoxical,0.0,positive,-3.0,-0.75
5250,paradoxically,0.0,positive,-3.0,-0.75
5251,paralize,0.0,positive,-3.0,-0.75
5252,paralyzed,0.0,positive,-3.0,-0.75
5254,paranoia,0.0,positive,-3.0,-0.75
5255,paranoid,0.0,positive,-3.0,-0.75
5256,parasite,0.0,positive,-3.0,-0.75
5261,pariah,0.0,positive,-3.0,-0.75
5262,parley,-1.0,negative,0.0,-0.75
5263,parody,0.0,positive,-3.0,-0.75
5264,partiality,0.0,positive,-3.0,-0.75
5265,partisan,0.0,positive,-3.0,-0.75
5267,passe,0.0,positive,-3.0,-0.75
5184,overshadow,0.0,positive,-3.0,-0.75
5272,passively,-1.0,negative,0.0,-0.75
5273,passiveness,0.0,positive,-3.0,-0.75
5275,pathetically,0.0,positive,-3.0,-0.75
5281,patronize,0.0,positive,-3.0,-0.75
5282,paucity,0.0,positive,-3.0,-0.75
5283,pauper,0.0,positive,-3.0,-0.75
5284,paupers,0.0,positive,-3.0,-0.75
5285,pay,-1.0,negative,0.0,-0.75
5286,payback,0.0,positive,-3.0,-0.75
5293,peculiar,0.0,positive,-3.0,-0.75
5294,peculiarly,0.0,positive,-3.0,-0.75
5295,pedantic,0.0,positive,-3.0,-0.75
5296,peeled,0.0,positive,-3.0,-0.75
5298,peeve,0.0,positive,-3.0,-0.75
5243,panicking,0.0,positive,-3.0,-0.75
5241,panick,0.0,positive,-3.0,-0.75
5239,panders,0.0,positive,-3.0,-0.75
5238,pandering,0.0,positive,-3.0,-0.75
5185,oversight,0.0,positive,-3.0,-0.75
5186,oversights,0.0,positive,-3.0,-0.75
5191,oversize,0.0,positive,-3.0,-0.75
5192,overstate,0.0,positive,-3.0,-0.75
5193,overstated,0.0,positive,-3.0,-0.75
5196,overstates,0.0,positive,-3.0,-0.75
5201,overtaxed,0.0,positive,-3.0,-0.75
5202,overthrow,0.0,positive,-3.0,-0.75
5203,overthrows,0.0,positive,-3.0,-0.75
5206,overturn,0.0,positive,-3.0,-0.75
5208,overwhelm,0.0,positive,-3.0,-0.75
5209,overwhelmed,0.0,positive,-3.0,-0.75
5210,overwhelming,0.0,positive,-3.0,-0.75
5211,overwhelmingly,0.0,positive,-3.0,-0.75
5212,overwhelms,0.0,positive,-3.0,-0.75
5213,overzealous,0.0,positive,-3.0,-0.75
5214,overzealously,0.0,positive,-3.0,-0.75
5215,overzelous,0.0,positive,-3.0,-0.75
5216,oxymoron,-1.0,negative,0.0,-0.75
5220,painful,0.0,positive,-3.0,-0.75
5221,painfull,0.0,positive,-3.0,-0.75
5222,painfully,0.0,positive,-3.0,-0.75
5225,pains,0.0,positive,-3.0,-0.75
5227,pale,0.0,positive,-3.0,-0.75
5228,pales,0.0,positive,-3.0,-0.75
5229,paltry,0.0,positive,-3.0,-0.75
5235,pan,0.0,positive,-3.0,-0.75
5236,pandemonium,0.0,positive,-3.0,-0.75
5237,pander,0.0,positive,-3.0,-0.75
5074,offensiveness,0.0,positive,-3.0,-0.75
5072,offensive,0.0,positive,-3.0,-0.75
4834,mobster,0.0,positive,-3.0,-0.75
4922,naively,0.0,positive,-3.0,-0.75
4898,mulish,0.0,positive,-3.0,-0.75
4899,multi-polarization,0.0,positive,-3.0,-0.75
4902,mundane,0.0,positive,-3.0,-0.75
4907,murderously,0.0,positive,-3.0,-0.75
4909,murky,0.0,positive,-3.0,-0.75
4910,muscle-flexing,0.0,positive,-3.0,-0.75
4911,mushy,0.0,positive,-3.0,-0.75
4912,musty,0.0,positive,-3.0,-0.75
4913,mysterious,0.0,positive,-3.0,-0.75
4914,mysteriously,0.0,positive,-3.0,-0.75
4915,mystery,0.0,positive,-3.0,-0.75
4916,mystify,0.0,positive,-3.0,-0.75
4919,nag,0.0,positive,-3.0,-0.75
4920,nagging,0.0,positive,-3.0,-0.75
4923,narrower,0.0,positive,-3.0,-0.75
4948,negatives,0.0,positive,-3.0,-0.75
4924,nastily,0.0,positive,-3.0,-0.75
5420,ploy,0.0,positive,-3.0,-0.75
4928,naughty,0.0,positive,-3.0,-0.75
4929,nauseate,0.0,positive,-3.0,-0.75
4930,nauseates,0.0,positive,-3.0,-0.75
4931,nauseating,0.0,positive,-3.0,-0.75
4932,nauseatingly,0.0,positive,-3.0,-0.75
4938,nebulous,0.0,positive,-3.0,-0.75
4939,nebulously,0.0,positive,-3.0,-0.75
4940,needless,0.0,positive,-3.0,-0.75
4941,needlessly,0.0,positive,-3.0,-0.75
4943,nefarious,0.0,positive,-3.0,-0.75
4944,nefariously,0.0,positive,-3.0,-0.75
4945,negate,0.0,positive,-3.0,-0.75
4897,mudslinging,0.0,positive,-3.0,-0.75
4896,mudslinger,0.0,positive,-3.0,-0.75
4895,muddy,0.0,positive,-3.0,-0.75
4894,muddle,0.0,positive,-3.0,-0.75
4837,mockeries,0.0,positive,-3.0,-0.75
4838,mockery,0.0,positive,-3.0,-0.75
4840,mockingly,0.0,positive,-3.0,-0.75
4845,molest,0.0,positive,-3.0,-0.75
4846,molestation,0.0,positive,-3.0,-0.75
4853,monotonous,0.0,positive,-3.0,-0.75
4854,monotony,0.0,positive,-3.0,-0.75
4855,monster,0.0,positive,-3.0,-0.75
4856,monstrosities,0.0,positive,-3.0,-0.75
4857,monstrosity,0.0,positive,-3.0,-0.75
4858,monstrous,0.0,positive,-3.0,-0.75
4859,monstrously,0.0,positive,-3.0,-0.75
4863,moot,0.0,positive,-3.0,-0.75
4865,moping,-1.0,negative,0.0,-0.75
4867,morbid,0.0,positive,-3.0,-0.75
4868,morbidly,0.0,positive,-3.0,-0.75
4869,mordant,0.0,positive,-3.0,-0.75
4870,mordantly,0.0,positive,-3.0,-0.75
4871,moribund,0.0,positive,-3.0,-0.75
4873,moronic,0.0,positive,-3.0,-0.75
4874,morons,0.0,positive,-3.0,-0.75
4875,mortification,0.0,positive,-3.0,-0.75
4876,mortified,0.0,positive,-3.0,-0.75
4877,mortify,0.0,positive,-3.0,-0.75
4878,mortifying,0.0,positive,-3.0,-0.75
4881,motionless,0.0,positive,-3.0,-0.75
4886,motley,0.0,positive,-3.0,-0.75
4889,mourner,0.0,positive,-3.0,-0.75
4891,mournfully,0.0,positive,-3.0,-0.75
4946,negation,0.0,positive,-3.0,-0.75
4954,negligence,0.0,positive,-3.0,-0.75
5071,offenses,0.0,positive,-3.0,-0.75
5048,obstructing,0.0,positive,-3.0,-0.75
5026,obnoxiously,0.0,positive,-3.0,-0.75
5028,obscenely,0.0,positive,-3.0,-0.75
5029,obscenity,0.0,positive,-3.0,-0.75
5030,obscure,0.0,positive,-3.0,-0.75
5031,obscured,0.0,positive,-3.0,-0.75
5032,obscures,0.0,positive,-3.0,-0.75
5033,obscurity,0.0,positive,-3.0,-0.75
5034,obsess,0.0,positive,-3.0,-0.75
5038,obsessive,0.0,positive,-3.0,-0.75
5039,obsessively,0.0,positive,-3.0,-0.75
5040,obsessiveness,0.0,positive,-3.0,-0.75
5045,obstinately,0.0,positive,-3.0,-0.75
5046,obstruct,0.0,positive,-3.0,-0.75
5047,obstructed,0.0,positive,-3.0,-0.75
5049,obstruction,0.0,positive,-3.0,-0.75
4955,negligent,0.0,positive,-3.0,-0.75
5050,obstructs,0.0,positive,-3.0,-0.75
5052,obtrusive,0.0,positive,-3.0,-0.75
5053,obtuse,0.0,positive,-3.0,-0.75
5054,occlude,0.0,positive,-3.0,-0.75
5055,occluded,0.0,positive,-3.0,-0.75
5056,occludes,0.0,positive,-3.0,-0.75
5057,occluding,0.0,positive,-3.0,-0.75
5059,odder,0.0,positive,-3.0,-0.75
5060,oddest,0.0,positive,-3.0,-0.75
5061,oddities,0.0,positive,-3.0,-0.75
5062,oddity,0.0,positive,-3.0,-0.75
5063,oddly,0.0,positive,-3.0,-0.75
5064,odor,0.0,positive,-3.0,-0.75
5065,offence,0.0,positive,-3.0,-0.75
5024,oblivious,0.0,positive,-3.0,-0.75
5021,oblique,0.0,positive,-3.0,-0.75
5020,objections,0.0,positive,-3.0,-0.75
5019,objectionable,0.0,positive,-3.0,-0.75
4956,nemesis,0.0,positive,-3.0,-0.75
4957,nepotism,0.0,positive,-3.0,-0.75
4958,nerves,-1.0,negative,0.0,-0.75
4961,nervousness,0.0,positive,-3.0,-0.75
4962,nettle,0.0,positive,-3.0,-0.75
4963,nettlesome,0.0,positive,-3.0,-0.75
4964,neurotic,0.0,positive,-3.0,-0.75
4965,neurotically,0.0,positive,-3.0,-0.75
4973,niggle,0.0,positive,-3.0,-0.75
4974,niggles,0.0,positive,-3.0,-0.75
4975,nightmare,0.0,positive,-3.0,-0.75
4976,nightmarish,0.0,positive,-3.0,-0.75
4977,nightmarishly,0.0,positive,-3.0,-0.75
4979,nitpick,0.0,positive,-3.0,-0.75
4980,nitpicking,0.0,positive,-3.0,-0.75
4981,no,-1.0,negative,0.0,-0.75
4985,noise,0.0,positive,-3.0,-0.75
4987,noises,0.0,positive,-3.0,-0.75
4988,noisier,0.0,positive,-3.0,-0.75
4990,non-confidence,0.0,positive,-3.0,-0.75
4993,nonexistent,0.0,positive,-3.0,-0.75
4994,nonresponsive,0.0,positive,-3.0,-0.75
5002,notoriety,0.0,positive,-3.0,-0.75
5004,notoriously,0.0,positive,-3.0,-0.75
5010,noxious,0.0,positive,-3.0,-0.75
5011,nuisance,0.0,positive,-3.0,-0.75
5016,obese,0.0,positive,-3.0,-0.75
5017,object,0.0,positive,-3.0,-0.75
5018,objection,0.0,positive,-3.0,-0.75
5419,plotters,0.0,positive,-3.0,-0.75
0,2-faces,0.0,positive,-3.0,-0.75
5421,plunder,0.0,positive,-3.0,-0.75
7161,torturous,0.0,positive,-3.0,-0.75
7180,traitor,0.0,positive,-3.0,-0.75
7179,tragically,0.0,positive,-3.0,-0.75
7176,traduce,0.0,positive,-3.0,-0.75
7174,toxic,0.0,positive,-3.0,-0.75
7169,toughness,0.0,positive,-3.0,-0.75
7165,touchy,0.0,positive,-3.0,-0.75
7162,torturously,0.0,positive,-3.0,-0.75
7156,tortuous,0.0,positive,-3.0,-0.75
7182,traitorously,0.0,positive,-3.0,-0.75
